"","normal_avg","cl2_avg","cl3_avg"
"cg01359822",0.537176361097059,0.791026055833333,1.08681844938776
"cg01363198",0.374403922947059,0.44023565,0.54562596122449
"cg01363736",1.10173819422647,1.35925840833333,0.76511636122449
"cg01364969",1.11375667975294,1.44637314166667,1.5684185122449
"cg01366085",-2.53447943879706,-2.88627075,-2.48721979591837
"cg01366407",-2.64271056169412,-2.88496566666667,-2.57906369387755
"cg01370181",-3.73367904231471,-3.38586491666667,-3.90786267346939
"cg01370575",1.06283449319118,1.22640786666667,1.61583872040816
"cg01377200",-0.282006783091176,-0.210542075,-1.18002728571429
"cg01380884",0.0801323342911765,0.085020938,-0.222260074938776
"cg01381934",0.677544222408824,0.654254741666667,0.896417234081633
"cg01383440",0.475458951876471,0.885358441666667,0.701209961836735
"cg01385367",-2.99158706712647,-3.02525825,-2.72241965306122
"cg01387797",1.9566307097,1.89115866666667,1.49621218571429
"cg01391022",1.77454154452941,1.70520025,1.98461518571429
"cg01394255",0.784112471302941,0.79745315,0.58905102244898
"cg01396387",-3.21070162535588,-3.439627,-2.7715616122449
"cg01396587",-2.41066589069118,-2.694201,-2.31120575510204
"cg01397065",-0.516720702055882,-0.711270054166667,-1.00888258571429
"cg01397679",-3.40377926976765,-3.18236133333333,-3.42232942857143
"cg01400750",2.16708408057059,1.94884691666667,2.31291457142857
"cg01401365",1.81047341344706,1.74097671666667,2.01399085102041
"cg01406312",-1.76543350079706,-1.9985535,-1.31177954285714
"cg01406317",1.62646704478824,1.56437505,1.90859680612245
"cg01408486",-0.974590604120588,-1.12684260833333,-0.693574476122449
"cg01408817",-0.988696796367647,-1.08013574166667,-1.31051790816327
"cg01409460",2.07243044413235,2.00966391666667,2.25568391836735
"cg01409887",-1.6843055825,-2.01213191666667,-1.28082566734694
"cg01410279",2.34933189662353,2.13526253333333,2.56163155102041
"cg01411786",-1.73994407267059,-2.02499608333333,-2.13696042857143
"cg01412518",1.1302461856,1.34597190833333,0.867980487755102
"cg01414407",0.752598790747059,0.729806033333333,1.0903866122449
"cg01415937",-1.17172416039706,-1.39520908333333,-1.57030196326531
"cg01419914",-0.542260959820588,-0.665513708333333,-0.209246717673469
"cg01420388",-0.888330928526471,-0.99529015,-0.595076273265306
"cg01422249",-0.371998778679412,-0.252520859666667,-0.699168908163265
"cg01422797",-1.55011012344706,-1.69113308333333,-1.37274340816327
"cg01423393",-0.515679970829412,-0.5502126025,-0.249697159265306
"cg01424997",1.55585938833235,1.54973391666667,1.26680440612245
"cg01426968",0.212010822279412,0.226108984166667,0.469669582857143
"cg01427300",2.18323724558824,2.18082325,2.49444332653061
"cg01427458",-0.860611654820588,-1.14484719166667,-0.661305083061224
"cg01428095",-1.20398069781765,-1.715859925,-1.79285288163265
"cg01428408",2.52532953138235,2.19449108333333,2.61746012244898
"cg01429933",0.232951162120588,0.295350066666667,0.675913157
"cg01430270",0.760575863444118,1.23372838333333,1.40189400612245
"cg01434228",2.12703520889706,2.127192,1.64639389591837
"cg01435109",-1.30554466286765,-1.51580791666667,-1.01652215306122
"cg01440665",2.45030543588529,2.15748383333333,2.5410703877551
"cg01442843",-0.602216282717647,-0.610423716666667,-0.19672095277551
"cg01442943",1.65972146472059,1.67543266666667,1.43132040816327
"cg01442958",-2.89420266967941,-3.266509,-2.84540253061224
"cg01443071",-0.0587037697647059,-0.289454015833333,-0.373590640102041
"cg01446894",-0.306086821891176,-0.330503601666667,-0.133161755959184
"cg01446950",-2.82390266225588,-2.68254958333333,-2.63600934693878
"cg01447350",1.16490366092353,1.32989028333333,1.62785906530612
"cg01447914",-0.109015622323529,-0.153614363416667,0.115127908367347
"cg01448711",2.56495965081765,2.2635715,2.58393942857143
"cg01448881",0.225173099114706,0.2525441075,0.500321234489796
"cg01451193",-2.18601650857941,-2.34838791666667,-2.01547087755102
"cg01454947",0.476899759020588,0.444225098333333,0.0383690018571429
"cg01455178",1.70798845557059,1.770646175,0.952730292857143
"cg01456030",0.456797330538235,0.470227365,-0.205875883081633
"cg01460360",-2.29268895723529,-2.54902083333333,-2.27532571428571
"cg01466082",1.76978269154118,1.72737,1.96088415306122
"cg01468220",-0.759043570402941,-1.01768273333333,-0.559467129734694
"cg01469719",1.23901050819412,1.68844408333333,1.52022049183673
"cg01470283",-2.34874620039118,-2.56478491666667,-2.30834769387755
"cg01471147",-2.81101608905882,-2.47265525,-2.94513995918367
"cg01471153",-2.16905236332059,-2.23223616666667,-1.7954392244898
"cg01471232",0.621334518932353,0.442902469166667,0.896200234693878
"cg01472176",2.50533942626471,2.36774325,2.68867055102041
"cg01472882",-2.68859385947647,-2.25354408333333,-2.18672428979592
"cg01473602",0.225982372423529,0.313021865833333,0.546320315859184
"cg01475757",0.51627773185,0.642302191666667,0.765355604081633
"cg01476807",2.13398071806471,1.81933405833333,1.89445991836735
"cg01477133",0.508804919505882,0.483379716666667,0.236026709591837
"cg01477253",1.62568147295,1.79039575,2.1303731877551
"cg01477379",0.38387485285,0.191749230833333,0.18294045844898
"cg01477633",-2.60438344513529,-2.874404,-2.5963327755102
"cg01478155",-0.529889199932353,-0.626391141666667,-0.829769263265306
"cg01479396",0.52557493115,0.684711165833333,0.764185873673469
"cg01481879",0.896089184320588,0.976060608333333,0.635304742857143
"cg01483824",2.87081870483824,2.71377366666667,2.42546493877551
"cg01484075",1.43580286066471,1.64941113333333,1.69565266938776
"cg01484915",-1.21167167404706,-1.27927795,-1.59416277959184
"cg01485547",0.842660231938235,0.936370316666667,1.03296794693878
"cg01485938",0.871891562367647,1.04552295,1.04207861836735
"cg01486558",-0.822852726047059,-1.081170325,-1.4074399
"cg01487409",1.92411439201765,1.61992966666667,1.62161209387755
"cg01489608",2.37646639117059,2.381607,2.10067074285714
"cg01490004",-0.469719345538235,-0.591958025,-0.250589122244898
"cg01490870",-2.22380788202941,-2.492446,-2.23692363265306
"cg01493379",1.70380444775882,1.69312258333333,1.08180394489796
"cg01493727",0.0800577084029412,0.182211848333333,0.284175834806122
"cg01495363",-0.277377344302941,-0.226442787666667,-0.0309329940408163
"cg01496185",-2.55085577686471,-2.90408025,-2.55536193877551
"cg01497154",-0.661073058426471,-0.75896585,-0.88099155877551
"cg01497527",0.671422034326471,0.848414666666667,0.899198520408163
"cg01499591",0.979903061847059,0.943439283333333,0.789468812244898
"cg01500102",1.87196976823824,2.345693,1.80378306122449
"cg01502653",1.85811857367941,1.67355433333333,2.13612795918367
"cg01503312",-3.68460710644706,-3.33991491666667,-3.69465008163265
"cg01503640",0.699421720220588,0.891759141666667,1.45789896657143
"cg01505556",0.4649809077,0.319169105833333,0.0194756163061224
"cg01506130",-3.15778881847353,-3.1754905,-2.94947087755102
"cg01506341",1.07484417126176,1.09686705833333,0.899049887755102
"cg01506678",1.93817385738235,1.74389275,1.45969210408163
"cg01508045",-0.533919619720588,-0.598026016666667,-0.338915318979592
"cg01508988",-1.19520896444706,-1.37692441666667,-1.14254935102041
"cg01511480",0.682318249829412,0.662260233333333,1.04522043877551
"cg01512532",1.39817854433529,1.336159955,1.80659134693878
"cg01514272",1.11511439803529,1.5624084,1.49536974693878
"cg01515508",0.869190849823529,1.0427889,1.27549847346939
"cg01515741",0.585470720885294,0.538132025,0.0708764843673469
"cg01516372",0.254550328979412,0.1280167675,0.490097267142857
"cg01517364",0.232269621285294,0.2049703675,0.405314798367347
"cg01517656",3.04239141085882,2.5540965,3.12619704081633
"cg01518246",0.0997481467470588,0.0868502083333333,-0.188358089877551
"cg01519094",-1.42928370562059,-1.457537175,-1.03429927959184
"cg01519261",1.20647897552941,0.8666957,1.61992884285714
"cg01520924",-0.936144471905882,-1.20786370833333,-0.699319702244898
"cg01522296",1.57540248312647,1.76521225,1.31546553877551
"cg01522592",1.09099339646471,1.39240708333333,1.15656405918367
"cg01527394",1.59209703448529,1.62194983333333,1.37453603061224
"cg01529489",-2.61712210802941,-2.86467766666667,-2.64536120408163
"cg01531542",1.34056149910588,1.63322721666667,1.79126454897959
"cg01532075",1.21940543324706,1.57221716666667,1.59189479795918
"cg01532168",-3.74047284446471,-3.85405325,-3.55975926530612
"cg01532749",0.121138339932353,0.141831233333333,0.435792943265306
"cg01533082",1.99286195310882,2.04879166666667,2.26053357142857
"cg01536884",0.00427592542058824,0.120888860833333,0.522487034693878
"cg01537765",2.50127072645294,2.26699300833333,1.2143823
"cg01538575",1.11101834887941,1.25639324166667,1.36742605306122
"cg01538982",-1.91373990630882,-1.66548313333333,-2.08200414285714
"cg01539849",-0.91888543365,-1.27984055,-1.28797342869388
"cg01539854",-0.107846515817647,-0.228214483666667,0.151577080081633
"cg01540949",0.000918473682352946,-0.0856429608333333,-0.28760970317551
"cg01542019",-2.30291867163529,-2.63698816666667,-2.89702026530612
"cg01544351",-0.724311448132353,-0.989391391666667,-0.456524642040816
"cg01545079",-0.360756226717647,-0.309023383333333,-0.125224870693878
"cg01548743",1.71564407673529,1.80274268333333,1.99242985918367
"cg01550716",-2.51808622265882,-2.65652933333333,-2.22535646938775
"cg01554474",-2.77309241177353,-2.73809641666667,-2.46756512244898
"cg01555853",-2.05610600183824,-2.31942075,-1.87956520408163
"cg01556091",-3.56312745818824,-3.22139841666667,-3.56365546938776
"cg01556979",1.59324303331765,2.12131591666667,1.74607738326531
"cg01557260",1.07457904697059,1.52488311666667,1.56513942571429
"cg01557754",-0.486492993705882,-0.503750135833333,-0.235598676265306
"cg01558215",0.811801084197059,0.952113816666667,1.10806774081633
"cg01559259",0.944924063614706,1.04238903333333,1.23834730408163
"cg01562537",0.366478990829412,0.40290724,0.554121344897959
"cg01567634",-2.02574612007059,-2.49618658333333,-1.99467612244898
"cg01569875",0.622713365426471,0.769530491666667,0.799659536734694
"cg01571283",2.34812288855294,2.01664141666667,2.4623273877551
"cg01572460",1.70592462405294,1.505585,1.35831564081633
"cg01573562",-2.45991324011765,-2.4155215,-2.15199206122449
"cg01573650",-3.40659817013529,-3.11895591666667,-3.46810673469388
"cg01573825",-3.44527950933824,-2.92460575,-3.49514124489796
"cg01574233",0.116741946291176,0.131586498333333,-0.087256154244898
"cg01574390",-0.413338868273529,-0.440176816666667,-0.142342225918367
"cg01576260",2.3788012777,2.270251,2.58928885714286
"cg01577187",-0.0633224088764706,0.00720473333333333,0.282115535102041
"cg01577414",-2.39235998342059,-2.15684566666667,-1.73765947346939
"cg01577821",-2.26394941500882,-2.35747725,-2.0829583877551
"cg01579636",-0.21275087425,-0.247638356666667,-0.424068751020408
"cg01579950",-1.51183020035588,-2.15813583333333,-1.23611595102041
"cg01580228",2.01100357944118,1.95167791666667,2.22207540816327
"cg01580888",-3.23439711972353,-3.19052075,-2.8967116122449
"cg01582937",-1.21544202145588,-1.4151855,-1.63393399795918
"cg01583940",-0.874570856867647,-1.03579226666667,-1.20296182244898
"cg01586432",-0.146192531658824,-0.319275098333333,-0.58360110122449
"cg01587049",2.18669050553824,2.01476725,2.389054
"cg01587390",-0.174889659491176,-0.395089433333333,-0.15310114555102
"cg01587682",-0.533081675479412,-0.544288575,-0.239019351632653
"cg01588060",-3.56553837786176,-3.09018466666667,-3.57766493877551
"cg01588826",0.125321602920588,0.127732105833333,0.562873246122449
"cg01589353",-2.07903484325,-2.01815853333333,-2.53788336734694
"cg01589461",0.634811986929412,0.683218408333333,0.393933960612245
"cg01590342",1.19518473250588,1.25082685,0.31788648457551
"cg01591881",1.47525889063235,1.90277740833333,2.33231611020408
"cg01593190",-3.16272590413529,-3.36611591666667,-2.93251697959184
"cg01593969",0.472153373082353,0.508935481666667,0.15195084344898
"cg01594214",-2.07704907157647,-2.36470083333333,-2.10350859183673
"cg01594949",0.0339979114794118,0.0850018333333333,0.489057970938776
"cg01597387",-0.0230307861470588,-0.0503095175,0.312158535714286
"cg01597891",-2.06849971255294,-2.444733,-1.98140787755102
"cg01599099",-0.571059052235294,-0.70217848225,-0.958658410204082
"cg01601476",-0.0286505963911765,0.0527552941333333,0.19487483755102
"cg01601926",0.117467081082353,0.110365015833333,0.340848739938776
"cg01603146",-2.51852822355,-2.7784825,-2.21908259387755
"cg01603396",-0.486492734288235,-0.378086091666667,-0.263368350816327
"cg01603559",-0.845495897752941,-0.951162833333333,-0.602570955102041
"cg01604994",-0.270405091314706,-0.3555046475,-0.74710086122449
"cg01605746",0.354472407188235,0.291329681666667,-0.202972285918367
"cg01611721",-3.10474425855,-3.10818266666667,-2.81590465306122
"cg01612443",-2.07236050611765,-2.64733916666667,-2.06595695918367
"cg01613691",-1.09658960828529,-1.29913653333333,-0.843907055102041
"cg01614703",-0.708510953423529,-0.7988722,-1.00903971020408
"cg01616349",-0.130137839064706,-0.315000630833333,-0.505530552857143
"cg01618151",1.18658971429706,1.17049364166667,1.44157648367347
"cg01618851",-0.193559843317647,-0.230348153333333,-0.361946186897959
"cg01620248",1.21413049333529,1.2211978,0.905965806122449
"cg01625155",2.16772268764118,1.95564058333333,2.35462040816327
"cg01627483",-1.23848590352941,-1.52233110833333,-1.65991796122449
"cg01627750",-2.20630343035294,-2.33419125,-1.6778625244898
"cg01633093",0.153798838082353,0.204774358333333,-0.0908517639489796
"cg01635193",-2.13636412621765,-2.37832575,-1.96715306122449
"cg01635816",-2.97106736898529,-3.22679991666667,-2.93142546938776
"cg01635878",-1.34859290885,-1.6595685,-1.57917034897959
"cg01636354",0.0400160151617647,-0.0199329725,-0.461111703265306
"cg01636582",-0.329617037664706,-0.452037331666667,-0.145654471020408
"cg01636591",-0.420765320985294,-0.448126466666667,-0.617536948979592
"cg01638225",0.603518758282353,0.935040020833333,1.38008422530612
"cg01642183",-3.45291747579412,-3.22131883333333,-3.51259140816327
"cg01642461",-0.456593245514706,-0.598606966666667,-0.743206383673469
"cg01644684",-2.93257676993235,-3.23623866666667,-2.85626648979592
"cg01644850",-1.97333265767941,-2.16976233333333,-1.48169933265306
"cg01645998",-0.691179548582353,-1.04083605833333,-0.734939685714286
"cg01646718",0.358568735079412,0.613621481666667,0.541058672244898
"cg01647728",2.28311367555,2.11335958333333,2.45333046938776
"cg01648237",-2.49693909792647,-2.6119735,-2.30207555102041
"cg01648659",-0.0583073226176471,-0.141741741666667,-0.625553243673469
"cg01649611",1.21584716940882,1.17114139166667,1.54185700408163
"cg01649623",-0.0735010082735294,-0.0679209041666667,0.161107086285714
"cg01650245",-0.554914085217647,-0.661483941666667,-0.966691929387755
"cg01650457",-2.03549408248824,-2.25043025,-1.97485
"cg01651169",1.20509037707647,1.440943675,1.5681212
"cg01651570",0.247804757641176,0.382580148333333,0.594740269510204
"cg01653532",-0.338524103859412,-0.334301184166667,-0.851196279591837
"cg01654560",0.769048299505882,0.863989501666667,1.10735581918367
"cg01654627",0.882854431026471,0.746742509166667,0.590807559183673
"cg01654862",-2.27650094627647,-2.42262408333333,-1.94675655102041
"cg01655150",-2.68166977448235,-2.88178683333333,-2.42197471428571
"cg01655721",1.44128725245294,1.37800603333333,1.01407495606122
"cg01657758",0.145615429361765,0.101731073333333,0.396557059653061
"cg01657995",0.0767669841323529,0.205956419166667,0.341855285102041
"cg01660630",-1.21203173585588,-1.22706630833333,-1.02987072040816
"cg01661001",1.60740230104118,2.00637358333333,2.16420434489796
"cg01663295",-1.92732957807059,-2.10102575,-1.83866548979592
"cg01663440",1.19026325482941,1.36250191666667,1.58355342653061
"cg01663563",2.54484944907647,2.26278466666667,2.53847502040816
"cg01670714",-0.271584410761765,-0.282535395,-0.707816641897959
"cg01671681",1.61545106610882,1.51416583333333,1.14550749795918
"cg01673674",-0.192220153541176,-0.2061640225,0.0457771563469388
"cg01674147",0.826539403517647,0.774581836866667,1.12638653673469
"cg01676680",1.21847989444118,1.21757159166667,0.762754508163265
"cg01677623",-0.787821609441177,-0.812662166666667,-0.552932792857143
"cg01678084",-0.678121274297059,-1.31507755,-1.19447077142857
"cg01681098",1.41780330919412,1.41331316666667,1.71520577959184
"cg01684586",0.204713197467647,0.274427508333333,0.676029859183673
"cg01684901",1.85171198696471,1.79423258333333,2.1040887755102
"cg01686933",0.798390415129412,0.876090016666667,0.566655697959184
"cg01688776",0.954203111047059,1.07296520833333,0.770496257142857
"cg01689532",-2.15613509171765,-2.32721816666667,-1.94749965306122
"cg01696603",-1.64725611404706,-1.85001066666667,-1.32839426326531
"cg01697743",-2.47660857177941,-2.71646108333333,-2.4362792244898
"cg01698954",-2.28118858860882,-2.51612375,-2.09538579591837
"cg01699600",-0.00458495895882353,-0.000171140833333338,0.274589726877551
"cg01699906",-2.73809795207353,-2.97480516666667,-2.70773757142857
"cg01701837",0.351159657588235,0.341013546666667,0.725757904081633
"cg01703291",0.293423741235294,0.198439328333333,-0.0488921183979592
"cg01703329",-0.735077290929412,-0.852435475,-0.960947442857143
"cg01707127",0.0688311458088235,-0.02957747025,-0.415826434081633
"cg01708924",0.454922113626471,0.45673089,0.282980231061224
"cg01708964",2.17332884861765,2.20264691666667,1.92940536734694
"cg01710432",2.44376837306471,2.130878,2.63326328571429
"cg01712428",1.02867411743235,1.195978225,1.55713235714286
"cg01714890",-3.42775591870294,-3.22995483333333,-3.46664740816327
"cg01715910",-0.2959003688,-0.301556370833333,-0.0953502455918367
"cg01716223",-2.88805231744118,-2.70830058333333,-2.66914534693878
"cg01719979",-3.08215291776176,-3.31981166666667,-3.02984871428571
"cg01720705",-2.96677762242353,-3.448339,-3.01352071428571
"cg01720722",1.21161706803235,1.27738004166667,0.759385703469388
"cg01720945",0.311477874858824,0.280994324583333,0.00369578612244898
"cg01721754",-1.65756762390882,-1.7595215,-1.890452
"cg01725872",-0.350679219235294,-0.386441303333333,-0.697870065306123
"cg01727145",-1.08625910422059,-1.35322264166667,-0.705372395918367
"cg01727686",-0.989444928902941,-1.16301576666667,-1.33917142244898
"cg01729066",-1.17240175313824,-1.317410075,-1.43803839183673
"cg01729739",1.77511645675588,2.08075091666667,1.74078957142857
"cg01729837",-0.390341205561765,-0.358328651666667,-0.118130880857143
"cg01733439",-1.66071180490588,-1.896857375,-1.28325236530612
"cg01733783",-2.27643057812353,-2.5732205,-2.23279975510204
"cg01734062",-0.2888569653,-0.1578626,-0.521237879591837
"cg01734628",1.87172330043235,1.81284841666667,1.69904342857143
"cg01735049",-2.74221789696765,-2.73726191666667,-2.35492851020408
"cg01737507",-0.999377630517647,-1.28575353333333,-0.993635589795918
"cg01741616",-0.00804299840294118,0.0261879024166667,-0.516395369795918
"cg01741878",-2.54804418071176,-2.81555791666667,-2.48913393877551
"cg01741999",-0.316321133894118,-0.442258595,-0.632751897959184
"cg01742263",0.588441159964706,0.609490633333333,0.38757734755102
"cg01746044",-0.886844659308824,-0.855376175,-0.430012036836735
"cg01747665",0.215374339911765,0.17075845,0.0324197326122449
"cg01748414",1.94723169592647,1.61023334166667,1.30986803530612
"cg01748627",-2.45358479681765,-2.58568966666667,-1.88932942857143
"cg01749213",1.34208020046176,1.49181275,1.15316413673469
"cg01749792",0.714053761520588,0.894728625,0.958602620408163
"cg01749904",0.828990098947059,0.901155991666667,0.443270479795918
"cg01750172",-2.74409588074706,-2.8320025,-2.51243057142857
"cg01750611",-1.44556713784118,-1.79581091666667,-1.80988877959184
"cg01751917",-0.0257670464617647,-0.0532940508333333,-0.337761067346939
"cg01755541",0.0672649027970588,0.115653746666667,0.386679542769388
"cg01756288",-2.50819688156765,-2.74530825,-2.27797714285714
"cg01756421",-0.565733676270588,-0.737547808333333,-0.855734032653061
"cg01756799",-0.0435098007529412,0.0365980811666667,0.164356337183673
"cg01757798",-2.63027839838824,-2.92086858333333,-2.61852524489796
"cg01758314",-1.32711953788235,-1.24807580833333,-0.948305983816327
"cg01763090",-0.909207441032353,-0.830469708333333,-0.559523167346939
"cg01765461",-2.13687946293824,-2.25851716666667,-1.96188453061224
"cg01767116",0.239449988073529,0.244223971666667,0.450971934693878
"cg01767885",0.757341506497059,0.682377875,0.51610474
"cg01769243",-0.271642990017647,-0.345728483333333,-0.444565861428571
"cg01769428",0.207493184144118,0.304638250166667,0.39048014755102
"cg01770019",1.30245926904412,1.35699129166667,1.49259745102041
"cg01772014",-0.927329935488235,-1.08545494166667,-1.19824775714286
"cg01772439",2.34049161224118,2.39687683333333,2.56095089795918
"cg01773217",-1.59367246898235,-1.66292583333333,-1.37772247142857
"cg01774705",0.259336766061765,0.544378955,0.651168156204082
"cg01778864",1.5978779986,1.53800691666667,1.35492926734694
"cg01779323",0.0932273652647059,-0.046927155,-0.288081917755102
"cg01779559",-0.0990705929382353,-0.244507014166667,-0.483973015510204
"cg01779765",-3.49840645150294,-3.69317233333333,-2.93029291836735
"cg01781529",0.136353113088235,0.0656117558333333,-0.333679216326531
"cg01781850",1.00234323737059,0.982407016666667,0.799021863265306
"cg01782371",-2.41136722699706,-2.6208335,-2.34337855102041
"cg01785568",-0.141561596517647,-0.2285761775,0.16746546755102
"cg01786075",-2.74461073648529,-2.1424915,-2.83548334693878
"cg01786973",-1.49840818751471,-1.59534408333333,-1.73990928571429
"cg01787574",-2.10158318397647,-2.071279,-1.70685045306122
"cg01788191",1.28254781167059,1.24752308333333,1.05730574285714
"cg01789150",-2.59084078664118,-2.59862325,-2.32425871428571
"cg01789499",-0.426289153011765,-0.378677151583333,0.0605247302040816
"cg01789980",-0.0370466480529412,-0.0676844625,-0.25479081
"cg01790144",1.92455096435294,2.05631033333333,1.54943349183673
"cg01790464",-0.0632227553088235,-0.0175494033333333,0.272050374693878
"cg01792117",-0.987207279470588,-1.17887785833333,-1.34046806734694
"cg01792733",2.20883406794412,2.07446883333333,2.43669171428571
"cg01794555",-0.164832366344118,-0.301329889166667,0.0508114483673469
"cg01796247",-0.227736349032353,-0.108769086666667,0.00446817555102041
"cg01798385",0.339919680091176,0.300204091666667,0.140449354714286
"cg01799521",1.33365548452941,1.205419,0.958229697959184
"cg01800253",0.521778851938235,0.565298475,0.908040702040816
"cg01801314",0.794769418729412,1.03443343333333,1.00401943265306
"cg01802898",1.65303382808824,1.70697516666667,1.31182446326531
"cg01806192",2.02536945355882,1.82310433333333,1.47470235510204
"cg01806590",2.23309679718529,2.03190616666667,2.44359581632653
"cg01807688",-0.888801565982353,-0.871261178333333,-0.263455846959184
"cg01808736",-1.70771106321765,-1.88396933333333,-2.030281
"cg01810926",-0.300036351247059,-0.433576996,-0.590471583673469
"cg01812865",1.50729791062647,1.43944918333333,1.08700396326531
"cg01815690",1.97005489311471,1.99028666666667,2.26709626530612
"cg01818539",2.05452573768529,1.85156591666667,2.24332191836735
"cg01819568",2.2411430444,2.02484883333333,2.43199830612245
"cg01819912",2.31310594205882,2.34914341666667,2.59223534693878
"cg01822460",2.05307829883529,1.31909056666667,2.08268846938775
"cg01823238",-2.54379129200588,-2.74863908333333,-2.33023624489796
"cg01823925",0.933112605758823,1.080051725,1.16046483061224
"cg01826354",0.527945579161765,0.520039591666667,0.782578056326531
"cg01827726",-2.16075584870294,-2.19907016666667,-1.5030065244898
"cg01829163",0.0975807570235294,0.115869701666667,0.559394520408163
"cg01830463",-1.26629713276176,-1.64070266666667,-1.23109439183673
"cg01830726",0.823570890217647,0.71019455,0.32659391122449
"cg01831454",0.474339823241176,0.48388635,0.284941860265306
"cg01832549",1.30198315982059,1.37939305083333,1.69600227959184
"cg01832569",-2.41241739734706,-2.91474575,-2.37000426530612
"cg01833222",0.174703014288235,0.376318608333333,0.37944491122449
"cg01833485",0.17744396015,0.1771366125,0.591904590408163
"cg01833675",-0.539642266702941,-0.694451216666667,-0.872919329795918
"cg01834979",-0.444551718497059,-0.572836833333333,-0.746043291836735
"cg01835695",0.248818883361765,0.140093813416667,0.530556630755102
"cg01837410",-2.38121818987059,-2.47033525,-1.92992271428571
"cg01838287",-2.30299332067647,-2.46343891666667,-2.01219373469388
"cg01844235",-0.742129709091176,-0.795761783333333,-0.432750924489796
"cg01845427",2.26868613880294,2.235262,2.44779153061224
"cg01847271",-2.07943704541176,-2.29365066666667,-1.84547151020408
"cg01851450",0.0338365585294118,0.0371325284166667,0.235241804285714
"cg01852476",0.500786244005882,0.570505525,0.726329486530612
"cg01856509",1.39707751654412,1.5266141,0.864948987755102
"cg01857709",-3.12407873826471,-2.92674983333333,-3.13815467346939
"cg01859312",0.360313626970588,0.660650366666667,0.773468355714286
"cg01859549",1.58016500846471,1.49483014166667,0.855694590612245
"cg01859616",0.283454822341176,0.542517341666667,0.6016834
"cg01860168",-3.58404240994412,-3.07987441666667,-3.70638706122449
"cg01860693",1.02170884277941,1.13569964166667,1.36137380204082
"cg01861131",0.702741814829412,0.723165883333333,0.442180459530612
"cg01861377",0.8106586942,0.813079858333333,0.480174670816327
"cg01865937",-2.02806331161471,-2.1539115,-1.82095987755102
"cg01866895",-1.41807437657353,-1.39724726666667,-1.14609491020408
"cg01869219",-2.49101690594706,-2.55453666666667,-2.09319636734694
"cg01870657",0.745096754391177,0.847610966666667,0.529024674897959
"cg01872840",1.38413530129412,1.358115,1.69095257142857
"cg01875118",1.82485386327353,1.84801816666667,1.5961183877551
"cg01876619",1.87803455586471,1.80833475,1.51001442244898
"cg01877814",-1.54074581380588,-1.807595,-1.42233376122449
"cg01878435",-0.228790606829412,-0.4320244,-0.434980900408163
"cg01879083",2.28184216285,2.10784991666667,2.47556271428571
"cg01881046",-2.37766321933529,-2.52507983333333,-2.13784853061224
"cg01881870",-2.3278080449,-2.35297833333333,-2.08727216326531
"cg01881899",0.391609600479412,0.337109310833333,0.0822394959183674
"cg01883482",-0.776612504823529,-0.996093225,-1.03028065306122
"cg01886077",-2.45747169514412,-2.76984575,-2.37626820408163
"cg01890712",2.04439942134118,1.67193013333333,2.32737624489796
"cg01894322",0.0226989330117647,0.00065083083333333,-0.312439263693878
"cg01894508",2.17620575636176,2.2017165,1.50101231836735
"cg01895124",2.57140220737353,2.53641841666667,2.31076589795918
"cg01896804",2.14123304494412,1.99402683333333,2.32305646938776
"cg01901466",1.11988148049706,1.41099833333333,1.34200545918367
"cg01901788",-0.843079464435294,-0.817898708333333,-0.440800901836735
"cg01902845",1.14970910572941,1.19755354166667,1.48854300612245
"cg01904985",1.31168426265882,1.54589366666667,1.50267561836735
"cg01905172",1.90316870286176,2.0423735,1.59914429591837
"cg01905698",-2.55624255209412,-2.90982116666667,-2.50865395918367
"cg01909705",1.91305138969706,2.027504,1.47423671632653
"cg01909833",-2.91021792476471,-2.62238508333333,-2.93467840816327
"cg01910478",0.498493621970588,0.2233448325,0.122136077122449
"cg01916632",0.268871260926471,0.406043546666667,0.474658277755102
"cg01917259",0.189335652697059,0.14553089425,-0.145700853265306
"cg01917657",0.0101965364235294,-0.0683915241666667,0.261350777979592
"cg01919377",-0.768741393879412,-0.861001383333333,-1.05754283469388
"cg01919488",-2.62203937902941,-2.85334258333333,-2.40938226530612
"cg01921323",1.14351210385882,0.85709175,1.44029644693878
"cg01922936",-3.24678173000588,-3.4638025,-3.17359742857143
"cg01923020",1.22260902923235,1.51725881666667,0.936877885714286
"cg01923099",-2.00308238191765,-2.01416208333333,-2.33886385714286
"cg01923337",0.215550470105882,0.382655636666667,0.415611998122449
"cg01923429",0.451474236967647,0.517314401666667,-0.0233443947755102
"cg01923523",-2.02239737475588,-2.39315633333333,-2.04857751020408
"cg01924880",-3.06713402299118,-3.55244208333333,-3.00276981632653
"cg01928553",-1.42355980708824,-1.38557018333333,-1.7987966122449
"cg01929699",0.953840972688235,1.00957554166667,1.27344014285714
"cg01930478",0.818907653576471,0.950643575,0.385247128367347
"cg01931502",-1.37181879705588,-1.63267525,-1.33513502040816
"cg01931893",-2.63762993885,-2.22220583333333,-2.75161151020408
"cg01937819",0.0404270224970588,0.0786260051666667,0.363158763469388
"cg01938570",2.37829138816176,2.38984316666667,2.09708004081633
"cg01941585",2.18710454801765,2.17186291666667,1.64081021836735
"cg01941895",-2.16843186045588,-2.87877075,-2.19958459183673
